start_date,lowest_price,weekday
2019-06-13 15:00:00,40.95,thursday
2019-06-13 15:30:00,40.95,thursday
2019-06-13 16:00:00,68.65,thursday
2019-06-13 16:30:00,85.1,thursday
2019-06-13 17:00:00,85.1,thursday
2019-06-13 17:30:00,85.1,thursday
2019-06-13 18:00:00,85.1,thursday
2019-06-13 18:30:00,85.1,thursday
2019-06-13 19:00:00,85.1,thursday
2019-06-13 19:30:00,66.75,thursday
2019-06-13 20:00:00,66.75,thursday
2019-06-13 20:30:00,66.75,thursday
2019-06-03 05:50:00,49.55,monday
2019-06-03 06:10:00,49.55,monday
2019-06-03 07:20:00,85.1,monday
2019-06-03 07:30:00,85.08,monday
2019-06-03 08:00:00,85.08,monday
2019-06-03 08:20:00,85.08,monday
2019-06-03 08:30:00,85.08,monday
2019-06-03 09:30:00,85.08,monday
2019-06-03 10:30:00,85.08,monday
2019-06-03 11:30:00,85.1,monday
2019-06-03 12:30:00,85.1,monday
2019-06-03 14:00:00,32.3,monday
2019-06-03 14:30:00,32.3,monday
2019-06-03 15:00:00,32.3,monday
2019-06-03 16:00:00,78.8,monday
2019-06-03 16:30:00,78.8,monday
2019-06-03 17:00:00,78.8,monday
2019-06-03 18:00:00,78.8,monday
2019-06-03 19:00:00,48.3,monday
2019-06-03 20:00:00,40.95,monday
2019-06-09 06:20:00,40.95,sunday
2019-06-07 07:00:00,58.15,friday
2019-05-06 09:00:00,58.15,monday
2019-07-04 21:25:00,66.75,thursday
2019-06-30 21:25:00,75.4,sunday
2019-06-28 21:25:00,49.55,friday
2019-06-27 21:25:00,66.75,thursday
2019-06-23 21:25:00,75.4,sunday
2019-06-21 21:25:00,49.55,friday
2019-06-20 21:25:00,66.75,thursday
2019-06-16 11:30:00,75.4,sunday
2019-06-16 21:25:00,75.4,sunday
2019-06-14 21:25:00,49.55,friday
2019-06-13 21:25:00,66.75,thursday
2019-06-09 21:25:00,75.4,sunday
2019-06-07 21:25:00,49.55,friday
2019-06-06 21:25:00,66.75,thursday
2019-07-05 05:50:00,40.95,friday
2019-07-05 07:00:00,78.8,friday
2019-07-05 07:30:00,78.8,friday
2019-07-05 08:00:00,78.8,friday
2019-07-05 08:30:00,78.8,friday
2019-07-05 09:30:00,85.1,friday
2019-07-05 10:30:00,85.1,friday
2019-07-05 11:30:00,85.1,friday
2019-07-05 12:30:00,85.1,friday
2019-07-05 14:00:00,85.1,friday
2019-07-05 14:30:00,85.1,friday
2019-07-05 15:00:00,85.1,friday
2019-07-05 16:00:00,85.1,friday
2019-07-05 16:30:00,85.1,friday
2019-07-05 17:00:00,85.1,friday
2019-07-05 17:30:00,85.1,friday
2019-07-05 18:00:00,85.1,friday
2019-07-05 18:30:00,85.1,friday
2019-07-05 19:00:00,78.8,friday
2019-07-05 19:30:00,58.15,friday
2019-07-05 20:00:00,58.15,friday
2019-07-05 20:30:00,58.15,friday
2019-07-05 21:25:00,58.15,friday
2019-06-10 20:30:00,40.95,monday
2019-06-09 19:30:00,75.4,sunday
2019-06-07 19:00:00,85.1,friday
2019-06-03 07:00:00,85.1,monday
2019-05-26 08:30:00,66.75,sunday
2019-06-30 19:30:00,75.4,sunday
2019-06-24 20:30:00,40.95,monday
2019-06-23 06:20:00,40.95,sunday
2019-06-17 20:30:00,40.95,monday
2019-06-14 19:00:00,85.1,friday
2019-06-07 09:30:00,85.1,friday
2019-06-03 20:30:00,40.95,monday
2019-07-04 06:30:00,32.3,thursday
2019-06-28 09:30:00,85.1,friday
2019-06-21 19:00:00,85.1,friday
2019-06-30 06:20:00,40.95,sunday
2019-06-14 09:30:00,85.1,friday
2019-06-23 19:30:00,75.4,sunday
2019-06-16 18:30:00,75.4,sunday
2019-06-11 06:30:00,58.15,tuesday
2019-06-08 17:30:00,49.55,saturday
2019-05-17 09:30:00,75.4,friday
2019-06-06 06:30:00,32.3,thursday
2019-05-22 07:00:00,40.95,wednesday
2019-06-10 18:30:00,75.4,monday
2019-06-04 06:30:00,58.15,tuesday
2019-06-16 06:20:00,49.55,sunday
2019-05-23 15:30:00,66.75,thursday
2019-06-21 09:30:00,85.1,friday
2019-07-06 06:20:00,32.3,saturday
2019-07-06 07:30:00,58.15,saturday
2019-07-06 08:30:00,58.15,saturday
2019-07-06 09:30:00,66.75,saturday
2019-07-06 10:30:00,85.1,saturday
2019-07-06 12:30:00,85.1,saturday
2019-07-06 15:30:00,66.75,saturday
2019-07-06 19:30:00,32.3,saturday
2019-06-08 11:30:00,85.1,saturday
2019-06-20 06:30:00,32.3,thursday
2019-05-27 18:30:00,49.55,monday
2019-07-01 20:30:00,58.15,monday
2019-06-29 17:30:00,49.55,saturday
2019-06-22 17:30:00,49.55,saturday
2019-06-08 16:30:00,49.55,saturday
2019-05-25 16:30:00,66.75,saturday
2019-06-29 11:30:00,85.1,saturday
2019-06-09 11:30:00,75.4,sunday
2019-05-08 05:50:00,49.55,wednesday
2019-07-07 07:30:00,58.15,sunday
2019-07-07 08:30:00,58.15,sunday
2019-07-07 09:30:00,75.4,sunday
2019-07-07 10:30:00,75.4,sunday
2019-07-07 12:30:00,75.4,sunday
2019-07-07 14:00:00,100.4,sunday
2019-07-07 16:00:00,88.95,sunday
2019-07-07 17:00:00,88.95,sunday
2019-07-07 18:00:00,88.95,sunday
2019-07-07 20:00:00,100.4,sunday
2019-07-07 21:25:00,75.4,sunday
2019-05-21 17:00:00,78.8,tuesday
2019-07-02 06:30:00,58.15,tuesday
2019-06-22 18:30:00,49.55,saturday
2019-05-28 07:00:00,66.75,tuesday
2019-06-15 11:30:00,85.1,saturday
2019-06-15 17:30:00,58.15,saturday
2019-05-16 07:00:00,49.55,thursday
2019-06-13 06:30:00,32.3,thursday
2019-06-08 15:30:00,75.4,saturday
2019-06-30 19:00:00,75.4,sunday
2019-06-09 19:00:00,75.4,sunday
2019-06-04 17:30:00,85.1,tuesday
2019-07-06 17:30:00,40.95,saturday
2019-05-03 11:30:00,75.4,friday
2019-05-06 14:30:00,75.4,monday
2019-05-07 16:00:00,66.75,tuesday
2019-05-10 17:30:00,75.4,friday
2019-05-12 14:30:00,85.1,sunday
2019-04-14 14:30:00,85.1,sunday
2019-04-18 06:30:00,66.75,thursday
2019-04-18 08:00:00,78.8,thursday
2019-04-18 14:00:00,85.1,thursday
2019-04-18 17:30:00,75.4,thursday
2019-04-18 19:30:00,85.1,thursday
2019-04-18 20:30:00,66.75,thursday
2019-05-22 15:30:00,66.75,wednesday
2019-04-22 06:30:00,66.75,monday
2019-04-22 08:00:00,75.4,monday
2019-04-27 10:30:00,58.15,saturday
2019-04-27 15:30:00,58.15,saturday
2019-04-20 06:20:00,66.75,saturday
2019-04-20 10:30:00,75.4,saturday
2019-04-20 15:30:00,40.95,saturday
2019-04-20 20:30:00,66.75,saturday
2019-05-21 18:30:00,68.65,tuesday
2019-04-24 06:30:00,49.55,wednesday
2019-04-24 07:00:00,49.55,wednesday
2019-04-24 08:20:00,66.75,wednesday
2019-04-24 08:30:00,66.75,wednesday
2019-04-24 09:30:00,66.75,wednesday
2019-04-24 10:30:00,85.1,wednesday
2019-04-24 14:30:00,68.65,wednesday
2019-04-24 19:30:00,75.4,wednesday
2019-04-24 20:00:00,75.4,wednesday
2019-05-19 12:30:00,85.1,sunday
2019-04-30 16:00:00,78.8,tuesday
2019-04-30 19:30:00,66.75,tuesday
2019-04-15 05:50:00,66.75,monday
2019-04-15 06:10:00,66.75,monday
2019-04-15 07:00:00,75.4,monday
2019-04-15 08:00:00,100.4,monday
2019-04-15 14:00:00,100.4,monday
2019-04-15 17:30:00,75.4,monday
2019-04-15 19:30:00,75.4,monday
2019-04-15 20:30:00,66.75,monday
2019-04-25 07:00:00,58.15,thursday
2019-04-25 10:30:00,58.15,thursday
2019-04-25 14:30:00,66.75,thursday
2019-04-25 20:00:00,66.75,thursday
2019-04-25 21:25:00,75.4,thursday
2019-04-28 19:30:00,78.8,sunday
2019-05-31 16:00:00,100.4,friday
2019-04-13 12:30:00,75.4,saturday
2019-04-19 05:50:00,58.15,friday
2019-04-19 07:00:00,68.65,friday
2019-04-19 09:30:00,75.4,friday
2019-04-19 15:30:00,66.75,friday
2019-04-19 17:30:00,75.4,friday
2019-04-19 18:30:00,75.4,friday
2019-05-20 09:30:00,75.4,monday
2019-05-20 15:30:00,75.39,monday
2019-05-20 16:30:00,85.1,monday
2019-04-21 06:20:00,66.75,sunday
2019-04-21 09:30:00,75.4,sunday
2019-05-10 11:30:00,66.75,friday
2019-04-12 05:50:00,85.1,friday
2019-04-12 08:30:00,85.1,friday
2019-04-12 18:30:00,85.1,friday
2019-04-16 06:10:00,58.15,tuesday
2019-04-16 06:30:00,58.15,tuesday
2019-04-16 07:00:00,58.15,tuesday
2019-04-16 07:30:00,58.15,tuesday
2019-04-16 09:30:00,85.1,tuesday
2019-04-16 14:00:00,100.4,tuesday
2019-04-16 17:30:00,75.4,tuesday
2019-04-16 19:00:00,78.8,tuesday
2019-04-16 20:30:00,49.55,tuesday
2019-04-23 06:30:00,66.75,tuesday
2019-04-23 08:00:00,66.75,tuesday
2019-04-23 08:30:00,66.75,tuesday
2019-04-17 06:10:00,68.65,wednesday
2019-04-17 06:30:00,68.65,wednesday
2019-04-17 07:00:00,68.65,wednesday
2019-04-17 07:30:00,68.65,wednesday
2019-04-17 08:00:00,68.65,wednesday
2019-04-17 08:30:00,75.4,wednesday
2019-04-17 10:30:00,75.4,wednesday
2019-04-17 16:00:00,88.95,wednesday
2019-05-24 15:00:00,68.65,friday
2019-04-26 07:00:00,58.15,friday
2019-04-26 08:00:00,49.55,friday
2019-04-26 17:30:00,58.15,friday
2019-04-26 18:30:00,58.15,friday
2019-04-26 20:00:00,88.95,friday
2019-05-26 18:00:00,100.4,sunday
2019-05-27 07:20:00,85.08,monday
2019-05-27 11:30:00,75.4,monday
2019-04-29 08:30:00,85.1,monday
2019-04-29 09:30:00,75.4,monday
2019-05-29 18:30:00,66.75,wednesday
2019-05-30 18:30:00,75.4,thursday
2019-04-25 19:30:00,66.75,thursday
2019-04-12 08:00:00,85.1,friday
2019-04-12 18:00:00,85.1,friday
2019-04-14 09:30:00,75.4,sunday
2019-05-10 10:30:00,58.15,friday
2019-04-18 21:25:00,66.75,thursday
2019-04-17 18:00:00,78.8,wednesday
2019-04-16 21:25:00,49.55,tuesday
2019-04-15 21:25:00,66.75,monday
2019-04-25 15:30:00,66.75,thursday
2019-04-14 20:30:00,66.75,sunday
2019-04-25 19:00:00,66.75,thursday
2019-04-26 16:00:00,78.8,friday
2019-04-21 21:25:00,75.4,sunday
2019-04-17 21:25:00,75.4,wednesday
2019-04-23 09:00:00,66.75,tuesday
2019-04-18 07:00:00,75.4,thursday
2019-04-18 18:30:00,75.4,thursday
2019-04-17 11:30:00,75.4,wednesday
2019-04-23 07:00:00,66.75,tuesday
2019-04-30 18:30:00,78.8,tuesday
2019-04-20 11:30:00,75.4,saturday
2019-04-18 05:50:00,66.75,thursday
2019-04-18 14:30:00,85.1,thursday
2019-04-18 16:30:00,75.4,thursday
2019-04-18 19:00:00,85.1,thursday
